"","z","i","RF_sqrt","KNN_1","KNN_3","KNN_5","KNN_7","KNN_9","KNN_11","KNN_13","KNN_15","KNN_17","KNN_19","KNN_21","KNN_23","KNN_25","KNN_27","KNN_29","Pruned_Tree","ENET.1se.matrix","ENET.min.matrix","LASSO.1se.matrix","LASSO.min.matrix","RIDGE.1se.matrix","RIDGE.min.matrix","LASSO.1se.cv","LASSO.min.cv","RIDGE.1se.cv","RIDGE.min.cv","ENET.1se.cv","ENET.min.cv","GLM_Full","GLM_step"
"ENET.1se.accuracy599",100,6,0.793103448275862,0.758620689655172,0.758620689655172,0.793103448275862,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.724137931034483,0.724137931034483,0.724137931034483,0.724137931034483,0.724137931034483,0.724137931034483,0.724137931034483,0.724137931034483,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.793103448275862,0.793103448275862,0.758620689655172,0.827586206896552,0.758620689655172,0.793103448275862,0.758620689655172,0.793103448275862,0.827586206896552,0.827586206896552
"ENET.1se.accuracy699",100,7,0.896551724137931,0.655172413793103,0.793103448275862,0.793103448275862,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.896551724137931,0.896551724137931,0.896551724137931,0.896551724137931,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.862068965517241,0.862068965517241,0.862068965517241,0.896551724137931,0.896551724137931,0.896551724137931,0.896551724137931,0.896551724137931,0.862068965517241,0.896551724137931
"ENET.1se.accuracy799",100,8,0.766666666666667,0.733333333333333,0.766666666666667,0.766666666666667,0.833333333333333,0.8,0.8,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.8,0.8,0.8,0.8,0.8,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.8,0.8,0.9,0.866666666666667,0.9,0.866666666666667,0.9,0.866666666666667,0.9,0.833333333333333
"ENET.1se.accuracy899",100,9,0.833333333333333,0.733333333333333,0.766666666666667,0.866666666666667,0.766666666666667,0.8,0.833333333333333,0.9,0.8,0.8,0.8,0.8,0.766666666666667,0.766666666666667,0.8,0.8,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.9
"ENET.1se.accuracy999",100,10,0.833333333333333,0.6,0.833333333333333,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.766666666666667,0.766666666666667,0.8,0.766666666666667,0.8,0.766666666666667,0.8,0.766666666666667,0.8,0.8
"ENET.1se.accuracy402",101,1,0.896551724137931,0.793103448275862,0.862068965517241,0.931034482758621,0.896551724137931,0.896551724137931,0.896551724137931,0.896551724137931,0.896551724137931,0.896551724137931,0.931034482758621,0.896551724137931,0.896551724137931,0.896551724137931,0.896551724137931,0.896551724137931,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.96551724137931,0.96551724137931,0.931034482758621,0.931034482758621,0.96551724137931,0.96551724137931,0.96551724137931,0.96551724137931,0.96551724137931,0.931034482758621
"ENET.1se.accuracy1139",101,2,0.896551724137931,0.689655172413793,0.758620689655172,0.724137931034483,0.689655172413793,0.689655172413793,0.689655172413793,0.724137931034483,0.724137931034483,0.758620689655172,0.758620689655172,0.758620689655172,0.758620689655172,0.758620689655172,0.758620689655172,0.793103448275862,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.862068965517241,0.862068965517241,0.827586206896552,0.827586206896552,0.862068965517241,0.827586206896552,0.862068965517241,0.827586206896552,0.827586206896552,0.862068965517241
"ENET.1se.accuracy2116",101,3,0.833333333333333,0.7,0.766666666666667,0.9,0.9,0.866666666666667,0.866666666666667,0.9,0.9,0.9,0.9,0.833333333333333,0.9,0.9,0.766666666666667,0.9,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.833333333333333,0.833333333333333,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667
"ENET.1se.accuracy3103",101,4,0.862068965517241,0.655172413793103,0.896551724137931,0.862068965517241,0.758620689655172,0.758620689655172,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.862068965517241,0.827586206896552,0.827586206896552,0.827586206896552,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.896551724137931,0.896551724137931,0.827586206896552,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.793103448275862,0.862068965517241
"ENET.1se.accuracy4100",101,5,0.8,0.7,0.766666666666667,0.866666666666667,0.8,0.8,0.833333333333333,0.833333333333333,0.866666666666667,0.866666666666667,0.866666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.8,0.8,0.766666666666667,0.8,0.766666666666667,0.8,0.766666666666667,0.8,0.8,0.8
"ENET.1se.accuracy5100",101,6,0.766666666666667,0.666666666666667,0.8,0.766666666666667,0.766666666666667,0.766666666666667,0.733333333333333,0.733333333333333,0.733333333333333,0.733333333333333,0.733333333333333,0.733333333333333,0.733333333333333,0.733333333333333,0.733333333333333,0.733333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.733333333333333,0.733333333333333,0.766666666666667,0.733333333333333,0.733333333333333,0.766666666666667,0.766666666666667,0.733333333333333,0.766666666666667,0.833333333333333
"ENET.1se.accuracy6100",101,7,0.8,0.633333333333333,0.7,0.8,0.8,0.833333333333333,0.8,0.8,0.8,0.8,0.833333333333333,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.766666666666667,0.766666666666667,0.733333333333333,0.8,0.8,0.8,0.8,0.8,0.833333333333333,0.8
"ENET.1se.accuracy7100",101,8,0.793103448275862,0.758620689655172,0.827586206896552,0.827586206896552,0.827586206896552,0.793103448275862,0.758620689655172,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.793103448275862,0.758620689655172,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862
"ENET.1se.accuracy8100",101,9,0.866666666666667,0.8,0.866666666666667,0.9,0.866666666666667,0.866666666666667,0.833333333333333,0.866666666666667,0.9,0.9,0.9,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.9,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.866666666666667,0.866666666666667,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
"ENET.1se.accuracy9100",101,10,0.9,0.8,0.833333333333333,0.833333333333333,0.833333333333333,0.9,0.9,0.933333333333333,0.9,0.933333333333333,0.9,0.933333333333333,0.9,0.9,0.9,0.933333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.9,0.933333333333333,0.933333333333333,0.866666666666667,0.933333333333333
"ENET.1se.accuracy403",102,1,0.827586206896552,0.793103448275862,0.793103448275862,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.862068965517241,0.827586206896552,0.793103448275862,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.862068965517241
"ENET.1se.accuracy1140",102,2,0.8,0.633333333333333,0.8,0.8,0.8,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.866666666666667,0.833333333333333,0.866666666666667,0.866666666666667,0.9,0.9,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.866666666666667,0.866666666666667,0.866666666666667,0.833333333333333,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.8,0.833333333333333
"ENET.1se.accuracy2117",102,3,0.8,0.666666666666667,0.7,0.766666666666667,0.7,0.7,0.7,0.7,0.7,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.8,0.766666666666667,0.733333333333333,0.8,0.8,0.8,0.766666666666667,0.8,0.8,0.833333333333333
"ENET.1se.accuracy3104",102,4,0.827586206896552,0.655172413793103,0.758620689655172,0.793103448275862,0.724137931034483,0.724137931034483,0.724137931034483,0.724137931034483,0.724137931034483,0.724137931034483,0.724137931034483,0.724137931034483,0.724137931034483,0.827586206896552,0.827586206896552,0.827586206896552,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.793103448275862,0.793103448275862,0.827586206896552,0.793103448275862,0.793103448275862,0.827586206896552,0.793103448275862,0.827586206896552,0.827586206896552,0.793103448275862
"ENET.1se.accuracy4101",102,5,0.931034482758621,0.689655172413793,0.862068965517241,0.931034482758621,0.931034482758621,0.931034482758621,0.931034482758621,0.931034482758621,0.931034482758621,0.931034482758621,0.931034482758621,0.896551724137931,0.896551724137931,0.896551724137931,0.896551724137931,0.896551724137931,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.896551724137931,0.896551724137931,0.931034482758621,0.896551724137931,0.896551724137931,0.896551724137931,0.896551724137931,0.896551724137931,0.896551724137931,0.931034482758621
"ENET.1se.accuracy5101",102,6,0.733333333333333,0.733333333333333,0.8,0.7,0.866666666666667,0.766666666666667,0.733333333333333,0.7,0.733333333333333,0.7,0.733333333333333,0.733333333333333,0.733333333333333,0.733333333333333,0.766666666666667,0.766666666666667,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.833333333333333,0.866666666666667,0.833333333333333,0.866666666666667,0.833333333333333,0.866666666666667,0.833333333333333,0.866666666666667,0.866666666666667,0.866666666666667
"ENET.1se.accuracy6101",102,7,0.866666666666667,0.6,0.7,0.766666666666667,0.733333333333333,0.8,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.833333333333333,0.866666666666667,0.866666666666667,0.866666666666667,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.833333333333333,0.866666666666667,0.766666666666667,0.833333333333333,0.9,0.9,0.9,0.9,0.8,0.9
"ENET.1se.accuracy7101",102,8,0.827586206896552,0.758620689655172,0.862068965517241,0.896551724137931,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.827586206896552,0.827586206896552,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.862068965517241,0.862068965517241,0.896551724137931,0.827586206896552,0.896551724137931,0.862068965517241,0.896551724137931,0.862068965517241,0.827586206896552,0.862068965517241
"ENET.1se.accuracy8101",102,9,0.866666666666667,0.833333333333333,0.9,0.9,0.9,0.866666666666667,0.866666666666667,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.866666666666667,0.866666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.9,0.9,0.866666666666667,0.866666666666667,0.833333333333333,0.866666666666667,0.833333333333333,0.866666666666667,0.866666666666667,0.866666666666667
"ENET.1se.accuracy9101",102,10,0.8,0.666666666666667,0.833333333333333,0.766666666666667,0.833333333333333,0.833333333333333,0.9,0.9,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.9,0.9,0.9,0.9,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.8,0.8,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.833333333333333,0.866666666666667
"ENET.1se.accuracy404",103,1,0.931034482758621,0.655172413793103,0.793103448275862,0.758620689655172,0.827586206896552,0.862068965517241,0.827586206896552,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.896551724137931,0.896551724137931,0.896551724137931,0.896551724137931,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.793103448275862,0.793103448275862,0.896551724137931,0.896551724137931,0.862068965517241,0.896551724137931,0.862068965517241,0.896551724137931,0.96551724137931,0.896551724137931
"ENET.1se.accuracy1141",103,2,0.793103448275862,0.655172413793103,0.862068965517241,0.896551724137931,0.827586206896552,0.827586206896552,0.827586206896552,0.896551724137931,0.896551724137931,0.896551724137931,0.896551724137931,0.896551724137931,0.896551724137931,0.896551724137931,0.827586206896552,0.827586206896552,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.827586206896552,0.827586206896552,0.793103448275862,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552
"ENET.1se.accuracy2118",103,3,0.866666666666667,0.8,0.766666666666667,0.8,0.8,0.833333333333333,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.933333333333333,0.933333333333333,0.866666666666667,0.833333333333333,0.866666666666667,0.833333333333333,0.866666666666667,0.833333333333333,0.833333333333333,0.833333333333333
"ENET.1se.accuracy3105",103,4,0.833333333333333,0.7,0.833333333333333,0.8,0.8,0.8,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.8,0.8,0.8,0.8,0.8,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.8,0.833333333333333,0.866666666666667,0.833333333333333,0.833333333333333,0.866666666666667,0.833333333333333,0.866666666666667,0.8,0.866666666666667
"ENET.1se.accuracy4102",103,5,0.833333333333333,0.733333333333333,0.833333333333333,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.866666666666667,0.866666666666667,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
"ENET.1se.accuracy5102",103,6,0.827586206896552,0.793103448275862,0.793103448275862,0.896551724137931,0.896551724137931,0.896551724137931,0.896551724137931,0.896551724137931,0.896551724137931,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.862068965517241,0.827586206896552,0.862068965517241,0.896551724137931,0.862068965517241,0.896551724137931,0.862068965517241,0.896551724137931,0.896551724137931,0.896551724137931
"ENET.1se.accuracy6102",103,7,0.933333333333333,0.7,0.833333333333333,0.833333333333333,0.866666666666667,0.9,0.9,0.9,0.9,0.9,0.933333333333333,0.933333333333333,0.933333333333333,0.966666666666667,0.966666666666667,0.966666666666667,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.9,0.9,0.9,0.933333333333333,0.9,0.9,0.9,0.9,0.933333333333333,0.933333333333333
"ENET.1se.accuracy7102",103,8,0.8,0.733333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.766666666666667,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.833333333333333,0.833333333333333,0.8,0.8,0.833333333333333,0.8,0.833333333333333,0.8,0.8,0.866666666666667
